trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing
4cd95_00159,0.9246166950596252,0.9606194690265487,0.9610447100486941,0.8401947764497565,0.9396017699115045,0.6199524940617577,78.29541158676147,True,,,1,0bf3734439324005ad3af833a74f1469,2022-08-23_18-29-40,1661246980,78.29541158676147,273226,booster,172.21.5.13,78.29541158676147,0,1,0.014816522598266602,159,17.0,35.23076923076923,1
4cd95_00158,0.9246166950596252,0.9606194690265487,0.9610447100486941,0.8401947764497565,0.9396017699115045,0.6199524940617577,81.78998708724976,True,,,1,9f99f94c9e6f4c9f9c734aca475bb6ba,2022-08-23_18-29-23,1661246963,81.78998708724976,273142,booster,172.21.5.13,81.78998708724976,0,1,0.009169578552246094,158,17.0,35.23076923076923,0
4cd95_00162,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,87.79815340042114,True,,,1,e1074db038f542ae91704501ba96cd10,2022-08-23_18-30-09,1661247009,87.79815340042114,273374,booster,172.21.5.13,87.79815340042114,0,1,0.006242036819458008,162,17.0,42.61538461538462,0
4cd95_00163,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,90.01709318161011,True,,,1,9235a747168a42ef93a5034da2ea68c2,2022-08-23_18-30-21,1661247021,90.01709318161011,273456,booster,172.21.5.13,90.01709318161011,0,1,0.0047779083251953125,163,17.0,42.61538461538462,1
4cd95_00161,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,84.05287051200867,True,,,1,65852f8e96fc4c0ab4693e6bcb40611b,2022-08-23_18-30-04,1661247004,84.05287051200867,273346,booster,172.21.5.13,84.05287051200867,0,1,0.004640102386474609,161,17.0,38.92307692307693,1
4cd95_00165,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,84.08831691741943,True,,,1,1df2b7a86b2e4bb98f60a109c194b846,2022-08-23_18-31-15,1661247075,84.08831691741943,273584,booster,172.21.5.13,84.08831691741943,0,1,0.01207113265991211,165,17.0,46.30769230769231,1
4cd95_00160,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,80.34553289413452,True,,,1,f1a0599ef64c467ead9b86f7159aef81,2022-08-23_18-29-52,1661246992,80.34553289413452,273285,booster,172.21.5.13,80.34553289413452,0,1,0.0041162967681884766,160,17.0,38.92307692307693,0
4cd95_00164,0.9244198424526293,0.9606194690265487,0.9608320424872759,0.840008851515822,0.9387168141592921,0.6199524940617577,82.63865041732788,True,,,1,5d757f76173c441d959ba51d5ce00c56,2022-08-23_18-30-55,1661247055,82.63865041732788,273525,booster,172.21.5.13,82.63865041732788,0,1,0.0075647830963134766,164,17.0,46.30769230769231,0
4cd95_00167,0.9238135773568844,0.9603982300884956,0.9603982300884956,0.8398230088495575,0.9384955752212389,0.6175771971496437,85.16078758239746,True,,,1,8d1f3d8fa284417582f7c98e2bd6a006,2022-08-23_18-31-39,1661247099,85.16078758239746,273701,booster,172.21.5.13,85.16078758239746,0,1,0.007244586944580078,167,17.0,50.0,1
4cd95_00166,0.9238135773568844,0.9603982300884956,0.9603982300884956,0.8398230088495575,0.9384955752212389,0.6175771971496437,84.25852537155151,True,,,1,263a7049640e47ac98cb311578c9a85c,2022-08-23_18-31-28,1661247088,84.25852537155151,273642,booster,172.21.5.13,84.25852537155151,0,1,0.009305715560913086,166,17.0,50.0,0
4cd95_00151,0.922929120409906,0.9564159292035398,0.9634499665700914,0.8315132605304212,0.9365044247787611,0.5866983372921615,81.79550766944885,True,,,1,ff953894fb494536af973ddc0647943c,2022-08-23_18-27-14,1661246834,81.79550766944885,272741,booster,172.21.5.13,81.79550766944885,0,1,0.004441499710083008,151,17.0,20.461538461538463,1
4cd95_00150,0.9225021349274125,0.9559734513274336,0.9634336677814939,0.8307692307692308,0.9358407079646017,0.5843230403800475,84.51819157600403,True,,,1,58dce0d599534d4782ec042fa7b1106b,2022-08-23_18-27-03,1661246823,84.51819157600403,272656,booster,172.21.5.13,84.51819157600403,0,1,0.0040132999420166016,150,17.0,20.461538461538463,0
4cd95_00094,0.9223695466210436,0.9542035398230089,0.9650928619377936,0.8362049675542627,0.9303097345132744,0.5581947743467933,93.5242292881012,True,,,1,ebc41b97df894cbfa01930883c173532,2022-08-23_18-12-59,1661245979,93.5242292881012,269477,booster,172.21.5.13,93.5242292881012,0,1,0.0042362213134765625,94,11.0,20.461538461538463,0
4cd95_00092,0.9223111880545336,0.9429203539823009,0.9768507907403163,0.8166399266559706,0.9298672566371682,0.45368171021377673,82.01920080184937,True,,,1,8dcb3b2db246423194b3ac4446fa18c0,2022-08-23_18-12-29,1661245949,82.01920080184937,269362,booster,172.21.5.13,82.01920080184937,0,1,0.010936498641967773,92,11.0,16.76923076923077,0
4cd95_00096,0.9220115064990412,0.9573008849557522,0.9615555555555556,0.8413333333333334,0.9300884955752212,0.5843230403800475,92.25768375396729,True,,,1,7cd1e96cdfc0458c8db6e34117cf1bdc,2022-08-23_18-13-12,1661245992,92.25768375396729,269566,booster,172.21.5.13,92.25768375396729,0,1,0.01378631591796875,96,11.0,24.153846153846153,0
4cd95_00098,0.9216687952320136,0.9579646017699115,0.9605146406388643,0.8413930789707187,0.9300884955752212,0.5914489311163895,83.63596534729004,True,,,1,14a19c2968b145ef88a16810a31268bc,2022-08-23_18-14-03,1661246043,83.63596534729004,269703,booster,172.21.5.13,83.63596534729004,0,1,0.004907369613647461,98,11.0,27.846153846153847,0
4cd95_00065,0.9214625703158805,0.9422566371681416,0.9766108690667278,0.8149506993808759,0.9278761061946903,0.44418052256532065,88.4252815246582,True,,,1,bbe8d7a5ccd944a3ad410404e9ee3759,2022-08-23_18-04-54,1661245494,88.4252815246582,267777,booster,172.21.5.13,88.4252815246582,0,1,0.011971712112426758,65,8.0,16.76923076923077,1
4cd95_00100,0.919889502762431,0.9577433628318585,0.9588039867109635,0.8409745293466224,0.9285398230088495,0.5914489311163895,90.14218783378601,True,,,1,3ebf113a99ec4538b6268df81f2c13d0,2022-08-23_18-14-41,1661246081,90.14218783378601,269823,booster,172.21.5.13,90.14218783378601,0,1,0.010017871856689453,100,11.0,31.53846153846154,0
4cd95_00102,0.919091102144829,0.9575221238938053,0.9581580695151649,0.8401593978304184,0.9280973451327433,0.5890736342042755,85.76685905456543,True,,,1,c71f869ce50a4a1c90fa243147823fc2,2022-08-23_18-14-48,1661246088,85.76685905456543,269909,booster,172.21.5.13,85.76685905456543,0,1,0.007320404052734375,102,11.0,35.23076923076923,0
4cd95_00108,0.9187009127573763,0.9575221238938053,0.9577340119495463,0.83978756362027,0.927212389380531,0.5890736342042755,94.33244800567627,True,,,1,da2c647a651342bd80210ebe4f50e6ec,2022-08-23_18-16-38,1661246198,94.33244800567627,270270,booster,172.21.5.13,94.33244800567627,0,1,0.006875514984130859,108,11.0,46.30769230769231,0
4cd95_00106,0.9187009127573763,0.9575221238938053,0.9577340119495463,0.83978756362027,0.927212389380531,0.5890736342042755,85.4743983745575,True,,,1,0758fc7289f543ba8612d375a7e07169,2022-08-23_18-16-16,1661246176,85.4743983745575,270155,booster,172.21.5.13,85.4743983745575,0,1,0.005428791046142578,106,11.0,42.61538461538462,0
4cd95_00104,0.9187009127573763,0.9575221238938053,0.9577340119495463,0.83978756362027,0.927212389380531,0.5890736342042755,80.46645975112915,True,,,1,fe60b0c72bb74d058a6a01d094c60640,2022-08-23_18-15-34,1661246134,80.46645975112915,270033,booster,172.21.5.13,80.46645975112915,0,1,0.01324152946472168,104,11.0,38.92307692307693,0
4cd95_00110,0.9180988754508805,0.9573008849557522,0.9573008849557522,0.8398230088495575,0.9269911504424779,0.5866983372921615,86.93922686576843,True,,,1,ef6d0fd3666143ec8a871b7ad3fa1bcf,2022-08-23_18-17-11,1661246231,86.93922686576843,270391,booster,172.21.5.13,86.93922686576843,0,1,0.015482902526855469,110,11.0,50.0,0
4cd95_00148,0.9152905854600043,0.9442477876106194,0.9675810473815462,0.8050328723645432,0.9309734513274336,0.4750593824228028,83.69025683403015,True,,,1,1a7738dc5a244919b423818bcf287839,2022-08-23_18-26-50,1661246810,83.69025683403015,272594,booster,172.21.5.13,83.69025683403015,0,1,0.011988639831542969,148,17.0,16.76923076923077,0
4cd95_00149,0.9152905854600043,0.9442477876106194,0.9675810473815462,0.8050328723645432,0.9309734513274336,0.4750593824228028,77.78538465499878,True,,,1,b0d4784f80b141e78273bb7c0085d86e,2022-08-23_18-26-54,1661246814,77.78538465499878,272655,booster,172.21.5.13,77.78538465499878,0,1,0.005791187286376953,149,17.0,16.76923076923077,1
4cd95_00037,0.9138714563947198,0.9342920353982301,0.9766419981498612,0.7950971322849214,0.9203539823008849,0.3657957244655582,117.23385810852051,True,,,1,7cec6cf44b9047109ecd3763ef867131,2022-08-23_17-57-06,1661245026,117.23385810852051,266249,booster,172.21.5.13,117.23385810852051,0,1,0.029833555221557617,37,5.0,16.76923076923077,1
4cd95_00009,0.9114775439357778,0.929424778761062,0.9792540792540793,0.786013986013986,0.918141592920354,0.32066508313539194,167.05440998077393,True,,,1,5efcc0816ff24f8d9b7a86dc4ca8b2da,2022-08-23_17-46-32,1661244392,167.05440998077393,264408,booster,172.21.5.13,167.05440998077393,0,1,0.0047571659088134766,9,2.0,16.76923076923077,1
4cd95_00064,0.9004749568221071,0.922787610619469,0.9738501050665421,0.7532103665654915,0.9081858407079646,0.25653206650831356,85.90251231193542,True,,,1,859cdd22898f4edd80ec1ec47075e44e,2022-08-23_18-04-51,1661245491,85.90251231193542,267758,booster,172.21.5.13,85.90251231193542,0,1,0.009541988372802734,64,8.0,16.76923076923077,0
4cd95_00119,0.9000217817468961,0.9141592920353983,0.9831073043064478,0.7865810135617416,0.9019911504424779,0.2517814726840855,82.05984306335449,True,,,1,2d084fcc273f4afdaa16d61b40288874,2022-08-23_18-19-22,1661246362,82.05984306335449,270878,booster,172.21.5.13,82.05984306335449,0,1,0.012532711029052734,119,14.0,13.076923076923077,1
4cd95_00118,0.9000217817468961,0.9141592920353983,0.9831073043064478,0.7865810135617416,0.9019911504424779,0.2517814726840855,78.46574783325195,True,,,1,98b165bd64a84069ac5e0f466d41a1ed,2022-08-23_18-19-18,1661246358,78.46574783325195,270851,booster,172.21.5.13,78.46574783325195,0,1,0.012540340423583984,118,14.0,13.076923076923077,0
4cd95_00146,0.8959051724137931,0.9196902654867256,0.9719429506663549,0.729483282674772,0.9132743362831859,0.22327790973871733,80.97186613082886,True,,,1,af95fcf9445948b798ff5434c4a3f64d,2022-08-23_18-26-18,1661246778,80.97186613082886,272474,booster,172.21.5.13,80.97186613082886,0,1,0.009908199310302734,146,17.0,13.076923076923077,0
4cd95_00147,0.8959051724137931,0.9196902654867256,0.9719429506663549,0.729483282674772,0.9132743362831859,0.22327790973871733,81.06831812858582,True,,,1,50628314b60742feb3023cb0915147b4,2022-08-23_18-26-39,1661246799,81.06831812858582,272536,booster,172.21.5.13,81.06831812858582,0,1,0.005215644836425781,147,17.0,13.076923076923077,1
4cd95_00091,0.8948404022737211,0.9055309734513274,0.9869785387026766,0.8056426332288401,0.8878318584070797,0.24228028503562946,81.95418095588684,True,,,1,cadcd17b2997458284726bec9f086f88,2022-08-23_18-11-58,1661245918,81.95418095588684,269296,booster,172.21.5.13,81.95418095588684,0,1,0.01514434814453125,91,11.0,13.076923076923077,1
4cd95_00183,0.894692678833648,0.9435840707964602,0.9452570921985816,0.7723847517730497,0.9196902654867256,0.5154394299287411,78.81653833389282,True,,,1,eba2446042be422ea577379dd7bbf320,2022-08-23_18-35-34,1661247334,78.81653833389282,274591,booster,172.21.5.13,78.81653833389282,0,1,0.006160259246826172,183,20.0,27.846153846153847,1
4cd95_00182,0.894692678833648,0.9435840707964602,0.9452570921985816,0.7723847517730497,0.9196902654867256,0.5154394299287411,74.86796402931213,True,,,1,f874566e308147fb8fd8be2993a3fb19,2022-08-23_18-35-17,1661247317,74.86796402931213,274533,booster,172.21.5.13,74.86796402931213,0,1,0.0043582916259765625,182,20.0,27.846153846153847,0
4cd95_00090,0.8946217752514211,0.9053097345132743,0.9869753979739508,0.8043897732754463,0.8878318584070797,0.23990498812351543,81.00628662109375,True,,,1,2af70c2df1694a32bb493b42c7639db9,2022-08-23_18-11-32,1661245892,81.00628662109375,269204,booster,172.21.5.13,81.00628662109375,0,1,0.004364967346191406,90,11.0,13.076923076923077,0
4cd95_00184,0.8937552388935457,0.9435840707964602,0.9442107593535533,0.7721939340270091,0.9190265486725664,0.5154394299287411,78.25001645088196,True,,,1,fc57d8f493ae43778b7e8fdf5b14b2e8,2022-08-23_18-35-52,1661247352,78.25001645088196,274651,booster,172.21.5.13,78.25001645088196,0,1,0.018422365188598633,184,20.0,31.53846153846154,0
4cd95_00185,0.8937552388935457,0.9435840707964602,0.9442107593535533,0.7721939340270091,0.9190265486725664,0.5154394299287411,82.23317217826843,True,,,1,69e63c05c8b44e39986f6da83b0e8300,2022-08-23_18-36-05,1661247365,82.23317217826843,274708,booster,172.21.5.13,82.23317217826843,0,1,0.012644052505493164,185,20.0,31.53846153846154,1
4cd95_00181,0.893643801132788,0.9424778761061947,0.9451963612158863,0.77102285333925,0.9185840707964602,0.5106888361045131,82.5089499950409,True,,,1,159fe8a2bf8c4e928c1e13c0f0083ad9,2022-08-23_18-34-55,1661247295,82.5089499950409,274467,booster,172.21.5.13,82.5089499950409,0,1,0.004366636276245117,181,20.0,24.153846153846153,1
4cd95_00180,0.893643801132788,0.9424778761061947,0.9451963612158863,0.77102285333925,0.9185840707964602,0.5106888361045131,87.71781373023987,True,,,1,fa06b7bfa5b746dfa6b1950e2289734d,2022-08-23_18-34-39,1661247279,87.71781373023987,274356,booster,172.21.5.13,87.71781373023987,0,1,0.004659891128540039,180,20.0,24.153846153846153,0
4cd95_00187,0.8935679865912424,0.9435840707964602,0.9440017706949978,0.7720230190349713,0.9190265486725664,0.5154394299287411,78.27971696853638,True,,,1,50e7ac8a85c343b6a06dee0b991cd22d,2022-08-23_18-36-23,1661247383,78.27971696853638,274822,booster,172.21.5.13,78.27971696853638,0,1,0.00662541389465332,187,20.0,35.23076923076923,1
4cd95_00186,0.8935679865912424,0.9435840707964602,0.9440017706949978,0.7720230190349713,0.9190265486725664,0.5154394299287411,78.93046641349792,True,,,1,e9e94ee5391d42f8ae876e1709fc044d,2022-08-23_18-36-11,1661247371,78.93046641349792,274765,booster,172.21.5.13,78.93046641349792,0,1,0.003966808319091797,186,20.0,35.23076923076923,0
4cd95_00191,0.8933808127356514,0.9435840707964602,0.9437928745297632,0.7727373312679796,0.9190265486725664,0.5154394299287411,74.4075927734375,True,,,1,bbe0f83aafd94cd8afe1649c59cc40dd,2022-08-23_18-37-28,1661247448,74.4075927734375,275068,booster,172.21.5.13,74.4075927734375,0,1,0.015943050384521484,191,20.0,42.61538461538462,1
4cd95_00190,0.8933808127356514,0.9435840707964602,0.9437928745297632,0.7727373312679796,0.9190265486725664,0.5154394299287411,77.52492046356201,True,,,1,901a698e589c4aec8a5f193bb6e18703,2022-08-23_18-37-20,1661247440,77.52492046356201,275011,booster,172.21.5.13,77.52492046356201,0,1,0.005499601364135742,190,20.0,42.61538461538462,0
4cd95_00188,0.8933808127356514,0.9435840707964602,0.9437928745297632,0.7727373312679796,0.9190265486725664,0.5154394299287411,79.65675258636475,True,,,1,31053479a4914e7a991923a7053bfcc6,2022-08-23_18-36-48,1661247408,79.65675258636475,274887,booster,172.21.5.13,79.65675258636475,0,1,0.009309768676757812,188,20.0,38.92307692307693,0
4cd95_00189,0.8933808127356514,0.9435840707964602,0.9437928745297632,0.7727373312679796,0.9190265486725664,0.5154394299287411,71.92338037490845,True,,,1,4bd610992aa6417a91250d1e6555a777,2022-08-23_18-36-54,1661247414,71.92338037490845,274946,booster,172.21.5.13,71.92338037490845,0,1,0.003982067108154297,189,20.0,38.92307692307693,1
4cd95_00192,0.8931937172774869,0.9435840707964602,0.9435840707964602,0.7723451327433628,0.9188053097345132,0.5154394299287411,73.62984347343445,True,,,1,bc277f41fca54a4dbf1dc9d55b6a76a7,2022-08-23_18-37-37,1661247457,73.62984347343445,275125,booster,172.21.5.13,73.62984347343445,0,1,0.01638650894165039,192,20.0,46.30769230769231,0
4cd95_00193,0.8931937172774869,0.9435840707964602,0.9435840707964602,0.7723451327433628,0.9188053097345132,0.5154394299287411,71.84951400756836,True,,,1,6e1d033ef126447db639a935bc02ed97,2022-08-23_18-37-45,1661247465,71.84951400756836,275181,booster,172.21.5.13,71.84951400756836,0,1,0.004114389419555664,193,20.0,46.30769230769231,1
4cd95_00194,0.8931937172774869,0.9435840707964602,0.9435840707964602,0.7723451327433628,0.9188053097345132,0.5154394299287411,65.45777082443237,True,,,1,15f5428870d1450c838f06a96047aeb8,2022-08-23_18-38-02,1661247482,65.45777082443237,275248,booster,172.21.5.13,65.45777082443237,0,1,0.004599332809448242,194,20.0,50.0,0
4cd95_00195,0.8931937172774869,0.9435840707964602,0.9435840707964602,0.7723451327433628,0.9188053097345132,0.5154394299287411,64.84250783920288,True,,,1,59595b50765d427c82ee2b424526ae6c,2022-08-23_18-38-11,1661247491,64.84250783920288,275308,booster,172.21.5.13,64.84250783920288,0,1,0.008347511291503906,195,20.0,50.0,1
4cd95_00179,0.8904282115869018,0.9384955752212389,0.9456085599643335,0.7623718234507356,0.9150442477876106,0.47980997624703087,80.8468005657196,True,,,1,65a96d436d0f409d9fc2cd19aee72b8e,2022-08-23_18-34-31,1661247271,80.8468005657196,274354,booster,172.21.5.13,80.8468005657196,0,1,0.0040400028228759766,179,20.0,20.461538461538463,1
4cd95_00178,0.8904282115869018,0.9384955752212389,0.9456085599643335,0.7623718234507356,0.9150442477876106,0.47980997624703087,75.44590735435486,True,,,1,7fd73a9dd8794870801271c9514bbf68,2022-08-23_18-34-25,1661247265,75.44590735435486,274326,booster,172.21.5.13,75.44590735435486,0,1,0.006905078887939453,178,20.0,20.461538461538463,0
4cd95_00066,0.889687235841082,0.9314159292035398,0.9520578923563998,0.7627770239710538,0.8951327433628319,0.332541567695962,85.39794039726257,True,,,1,a277be9048954dcdaf4dad1e923ddebf,2022-08-23_18-05-04,1661245504,85.39794039726257,267845,booster,172.21.5.13,85.39794039726257,0,1,0.005877494812011719,66,8.0,20.461538461538463,0
4cd95_00036,0.8865309657860546,0.9057522123893805,0.9766221374045801,0.7104007633587787,0.8962389380530974,0.0831353919239905,96.91630744934082,True,,,1,316f1487a07940a1a76cbd25c7a2396b,2022-08-23_17-55-57,1661244957,96.91630744934082,266181,booster,172.21.5.13,96.91630744934082,0,1,0.01354217529296875,36,5.0,16.76923076923077,0
4cd95_00063,0.8859706719194572,0.8955752212389381,0.9880400292897242,0.784964608249939,0.8778761061946903,0.15676959619952494,81.15579319000244,True,,,1,3e5d32fd8f704c3b83f6a7c05f47bae5,2022-08-23_18-04-37,1661245477,81.15579319000244,267701,booster,172.21.5.13,81.15579319000244,0,1,0.004391193389892578,63,8.0,13.076923076923077,1
4cd95_00176,0.8857985672144965,0.9300884955752212,0.9489841986455982,0.7370203160270881,0.9132743362831859,0.39429928741092635,81.0227382183075,True,,,1,1cfda7311c49402aaf56a6a0814231b1,2022-08-23_18-33-53,1661247233,81.0227382183075,274203,booster,172.21.5.13,81.0227382183075,0,1,0.010772705078125,176,20.0,16.76923076923077,0
4cd95_00177,0.8857985672144965,0.9300884955752212,0.9489841986455982,0.7370203160270881,0.9132743362831859,0.39429928741092635,78.817307472229,True,,,1,1161405da39746ef805f0ed2949b57b1,2022-08-23_18-34-04,1661247244,78.817307472229,274261,booster,172.21.5.13,78.817307472229,0,1,0.012650012969970703,177,20.0,16.76923076923077,1
4cd95_00008,0.8834275772074816,0.8986725663716815,0.981159420289855,0.6934782608695652,0.893141592920354,0.014251781472684086,114.74790239334106,True,,,1,8c4fe6927ea849beb4cae6a2a1cdb08e,2022-08-23_17-45-25,1661244325,114.74790239334106,264351,booster,172.21.5.13,114.74790239334106,0,1,0.010208368301391602,8,2.0,16.76923076923077,0
4cd95_00062,0.8808846069629954,0.8900442477876106,0.9884520884520884,0.7724815724815725,0.8721238938053097,0.11163895486935867,79.50851082801819,True,,,1,f37cc23c65094e159f6754e33f9cd13d,2022-08-23_18-04-19,1661245459,79.50851082801819,267641,booster,172.21.5.13,79.50851082801819,0,1,0.004368305206298828,62,8.0,13.076923076923077,0
4cd95_00068,0.8801670146137787,0.9327433628318584,0.9398127507802051,0.7610343290236291,0.8834070796460177,0.35391923990498814,99.06878638267517,True,,,1,42b9bd03eae44f72bad8a46d8c715d4c,2022-08-23_18-06-07,1661245567,99.06878638267517,267973,booster,172.21.5.13,99.06878638267517,0,1,0.02502751350402832,68,8.0,24.153846153846153,0
4cd95_00116,0.8794496614981437,0.890929203539823,0.9855604503181595,0.7232011747430249,0.8805309734513275,0.014251781472684086,80.26377868652344,True,,,1,0e7804a7de0d4f9daffa48585ad8a817,2022-08-23_18-18-41,1661246321,80.26377868652344,270729,booster,172.21.5.13,80.26377868652344,0,1,0.0055239200592041016,116,14.0,9.384615384615385,0
4cd95_00117,0.8794496614981437,0.890929203539823,0.9855604503181595,0.7232011747430249,0.8805309734513275,0.014251781472684086,77.53619885444641,True,,,1,4b684f5df8da41d187324fea76f78d3c,2022-08-23_18-19-08,1661246348,77.53619885444641,270791,booster,172.21.5.13,77.53619885444641,0,1,0.014617681503295898,117,14.0,9.384615384615385,1
4cd95_00113,0.8783311489733509,0.8896017699115044,0.9857808286344693,0.7192939445942633,0.8792035398230088,0.0,79.92532515525818,True,,,1,5ed88aa292a04b8580160c41711b87ef,2022-08-23_18-17-48,1661246268,79.92532515525818,270515,booster,172.21.5.13,79.92532515525818,0,1,0.009032249450683594,113,14.0,2.0,1
4cd95_00115,0.8783311489733509,0.8896017699115044,0.9857808286344693,0.7192939445942633,0.8792035398230088,0.0,76.93536925315857,True,,,1,9a109fce04b849f7bf120091b8e45104,2022-08-23_18-18-14,1661246294,76.93536925315857,270664,booster,172.21.5.13,76.93536925315857,0,1,0.014822006225585938,115,14.0,5.6923076923076925,1
4cd95_00112,0.8783311489733509,0.8896017699115044,0.9857808286344693,0.7192939445942633,0.8792035398230088,0.0,80.13110589981079,True,,,1,dfd15c61397e45cd96d34fcc8857c249,2022-08-23_18-17-45,1661246265,80.13110589981079,270511,booster,172.21.5.13,80.13110589981079,0,1,0.004055976867675781,112,14.0,2.0,0
