trial_id,Jaccard_index,true_positive_rate,precision,track_purity,target_effectiveness,mitotic_branching_correctness,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag,config.max_distance,config.splitting_max_distance,config.gap_closing
4cd95_00114,0.8783311489733509,0.8896017699115044,0.9857808286344693,0.7192939445942633,0.8792035398230088,0.0,74.57891368865967,True,,,1,5bc230db82ba45e4ad166a1ae6251e6c,2022-08-23_18-18-02,1661246282,74.57891368865967,270604,booster,172.21.5.13,74.57891368865967,0,1,0.004058361053466797,114,14.0,5.6923076923076925,0
4cd95_00144,0.8779170267934313,0.8988938053097345,0.9741069287940541,0.6710620954207625,0.8942477876106195,0.011876484560570071,75.83380150794983,True,,,1,61f24fad15b545ac940f9a87e5435404,2022-08-23_18-25-30,1661246730,75.83380150794983,272324,booster,172.21.5.13,75.83380150794983,0,1,0.00452733039855957,144,17.0,9.384615384615385,0
4cd95_00145,0.8779170267934313,0.8988938053097345,0.9741069287940541,0.6710620954207625,0.8942477876106195,0.011876484560570071,75.49552059173584,True,,,1,71b61b37153741b8bdf8f4ac569db7f7,2022-08-23_18-25-42,1661246742,75.49552059173584,272411,booster,172.21.5.13,75.49552059173584,0,1,0.0061492919921875,145,17.0,9.384615384615385,1
4cd95_00070,0.8778610070744902,0.9334070796460177,0.9365149833518313,0.7587125416204218,0.8811946902654867,0.36342042755344417,88.23742365837097,True,,,1,b68cf6beeb8344818713948e9385f0c0,2022-08-23_18-06-28,1661245588,88.23742365837097,268094,booster,172.21.5.13,88.23742365837097,0,1,0.006833553314208984,70,8.0,27.846153846153847,0
4cd95_00140,0.8770261508536848,0.897787610619469,0.9743097238895558,0.6674669867947179,0.893141592920354,0.0,78.81710505485535,True,,,1,68b36d99e5c94b84aeb9ada91a02e0b0,2022-08-23_18-24-47,1661246687,78.81710505485535,272120,booster,172.21.5.13,78.81710505485535,0,1,0.007142305374145508,140,17.0,2.0,0
4cd95_00141,0.8770261508536848,0.897787610619469,0.9743097238895558,0.6674669867947179,0.893141592920354,0.0,75.89860820770264,True,,,1,14d0757f58fa4ca5aa4eb5ba2e27f3f9,2022-08-23_18-25-09,1661246709,75.89860820770264,272180,booster,172.21.5.13,75.89860820770264,0,1,0.006409168243408203,141,17.0,2.0,1
4cd95_00142,0.8770261508536848,0.897787610619469,0.9743097238895558,0.6674669867947179,0.893141592920354,0.0,70.96889066696167,True,,,1,90be68027ad44fb4a91b93a6191bf50a,2022-08-23_18-25-15,1661246715,70.96889066696167,272239,booster,172.21.5.13,70.96889066696167,0,1,0.004443645477294922,142,17.0,5.6923076923076925,0
4cd95_00143,0.8770261508536848,0.897787610619469,0.9743097238895558,0.6674669867947179,0.893141592920354,0.0,74.76739931106567,True,,,1,ce5c0c446bd64b168852c247a2e24504,2022-08-23_18-25-28,1661246728,74.76739931106567,272323,booster,172.21.5.13,74.76739931106567,0,1,0.011541604995727539,143,17.0,5.6923076923076925,1
4cd95_00072,0.8763764803656763,0.9331858407079646,0.9350476612724451,0.7599201950786966,0.8800884955752213,0.36104513064133015,90.33533358573914,True,,,1,87539e7b5c0d4f919d34daca801c60ce,2022-08-23_18-06-43,1661245603,90.33533358573914,268180,booster,172.21.5.13,90.33533358573914,0,1,0.005887269973754883,72,8.0,31.53846153846154,0
4cd95_00074,0.8760124610591901,0.9331858407079646,0.9346332816308442,0.7595834256592068,0.8789823008849558,0.36104513064133015,84.24461698532104,True,,,1,db8e20e8d0a14f5aaa933544753cd297,2022-08-23_18-07-41,1661245661,84.24461698532104,268307,booster,172.21.5.13,84.24461698532104,0,1,0.013645648956298828,74,8.0,35.23076923076923,0
4cd95_00076,0.8746887966804979,0.9327433628318584,0.933569530558016,0.7586359610274579,0.8774336283185841,0.3586698337292161,89.86985564231873,True,,,1,090826b7590d4cfc8218b8a8a85991db,2022-08-23_18-08-07,1661245687,89.86985564231873,268425,booster,172.21.5.13,89.86985564231873,0,1,0.00447845458984375,76,8.0,38.92307692307693,0
4cd95_00078,0.8741186229780175,0.9325221238938053,0.9331414655744964,0.7580252379898162,0.8774336283185841,0.35629453681710216,84.30482888221741,True,,,1,f5e4741d3e2c4f94990cdb7adb2e8fad,2022-08-23_18-08-19,1661245699,84.30482888221741,268544,booster,172.21.5.13,84.30482888221741,0,1,0.004618406295776367,78,8.0,42.61538461538462,0
4cd95_00080,0.8739373833713456,0.9325221238938053,0.9329349269588313,0.7587428065515714,0.8772123893805309,0.35629453681710216,99.3523211479187,True,,,1,f24555fdc2ef4002a1d5d9fd96b2fca6,2022-08-23_18-09-29,1661245769,99.3523211479187,268666,booster,172.21.5.13,99.3523211479187,0,1,0.00899505615234375,80,8.0,46.30769230769231,0
4cd95_00082,0.8735751295336788,0.9325221238938053,0.9325221238938053,0.7584070796460177,0.8767699115044247,0.35629453681710216,97.04199528694153,True,,,1,32151fddf79e492f86d8d54479087ff9,2022-08-23_18-09-56,1661245796,97.04199528694153,268787,booster,172.21.5.13,97.04199528694153,0,1,0.01371455192565918,82,8.0,50.0,0
4cd95_00035,0.8714630401403817,0.8789823008849558,0.9902791625124626,0.7781655034895314,0.8588495575221239,0.0665083135391924,109.64208602905273,True,,,1,a569db3915224f2aaefb79bed4b4fcc1,2022-08-23_17-55-57,1661244957,109.64208602905273,266096,booster,172.21.5.13,109.64208602905273,0,1,0.004613161087036133,35,5.0,13.076923076923077,1
4cd95_00175,0.8698412698412699,0.9092920353982301,0.9524913093858632,0.6706836616454229,0.8982300884955752,0.18052256532066507,81.59976077079773,True,,,1,da3e2d04c16147208af6f5e40e580c2a,2022-08-23_18-33-21,1661247201,81.59976077079773,274138,booster,172.21.5.13,81.59976077079773,0,1,0.01980280876159668,175,20.0,13.076923076923077,1
4cd95_00174,0.8698412698412699,0.9092920353982301,0.9524913093858632,0.6706836616454229,0.8982300884955752,0.18052256532066507,74.86584639549255,True,,,1,59c39118070e4e4ba8d157be52104ece,2022-08-23_18-33-03,1661247183,74.86584639549255,274044,booster,172.21.5.13,74.86584639549255,0,1,0.016149044036865234,174,20.0,13.076923076923077,0
4cd95_00010,0.8692307692307693,0.9,0.9621570482497634,0.6558656575212867,0.8882743362831859,0.019002375296912115,129.76310443878174,True,,,1,3d443b860dd84e7ca01d6898e1d89a4e,2022-08-23_17-46-05,1661244365,129.76310443878174,264466,booster,172.21.5.13,129.76310443878174,0,1,0.004254579544067383,10,2.0,20.461538461538463,0
4cd95_00038,0.8689043698543382,0.9106194690265487,0.9499192245557351,0.6928225248096007,0.8814159292035398,0.12589073634204276,101.94148445129395,True,,,1,aa772c30bc29438fa7384149cedf2225,2022-08-23_17-57-08,1661245028,101.94148445129395,266310,booster,172.21.5.13,101.94148445129395,0,1,0.0047838687896728516,38,5.0,20.461538461538463,0
4cd95_00034,0.8654099079351162,0.8734513274336283,0.9894736842105263,0.7661654135338346,0.8533185840707964,0.019002375296912115,99.08524560928345,True,,,1,81c4c6d231474d289fd14550bec0901c,2022-08-23_17-55-45,1661244945,99.08524560928345,266094,booster,172.21.5.13,99.08524560928345,0,1,0.0071256160736083984,34,5.0,13.076923076923077,0
4cd95_00007,0.857268528700242,0.8623893805309735,0.9931210191082802,0.803312101910828,0.8373893805309734,0.03800475059382423,157.3017659187317,True,,,1,e4302d5a75a544b68839a2e6547ad338,2022-08-23_17-45-52,1661244352,157.3017659187317,264289,booster,172.21.5.13,157.3017659187317,0,1,0.008878231048583984,7,2.0,13.076923076923077,1
4cd95_00012,0.8562697576396207,0.8988938053097345,0.9475279850746269,0.6357276119402985,0.8789823008849558,0.019002375296912115,125.0178120136261,True,,,1,f47ac12367ae428bb0fcba1c28576d06,2022-08-23_17-47-06,1661244426,125.0178120136261,264599,booster,172.21.5.13,125.0178120136261,0,1,0.004930973052978516,12,2.0,24.153846153846153,0
4cd95_00172,0.8550233149639678,0.8924778761061947,0.9532136105860114,0.6273629489603024,0.8829646017699115,0.011876484560570071,83.67385339736938,True,,,1,c7db003a68af4f8eb4543cf674d9e986,2022-08-23_18-33-01,1661247181,83.67385339736938,273984,booster,172.21.5.13,83.67385339736938,0,1,0.00812387466430664,172,20.0,9.384615384615385,0
4cd95_00173,0.8550233149639678,0.8924778761061947,0.9532136105860114,0.6273629489603024,0.8829646017699115,0.011876484560570071,74.07079577445984,True,,,1,63d0330d56384fd0b9171073cd037651,2022-08-23_18-33-01,1661247181,74.07079577445984,274042,booster,172.21.5.13,74.07079577445984,0,1,0.006577968597412109,173,20.0,9.384615384615385,1
4cd95_00170,0.8541445834216663,0.8913716814159292,0.9533838144817794,0.6237576904874585,0.881858407079646,0.0,76.70890426635742,True,,,1,c7f7030ba32a44c99ccca18458d192ec,2022-08-23_18-32-21,1661247141,76.70890426635742,273862,booster,172.21.5.13,76.70890426635742,0,1,0.0043964385986328125,170,20.0,5.6923076923076925,0
4cd95_00171,0.8541445834216663,0.8913716814159292,0.9533838144817794,0.6237576904874585,0.881858407079646,0.0,72.25950002670288,True,,,1,89074816ff0144adb4b331fa529cd3ce,2022-08-23_18-32-36,1661247156,72.25950002670288,273924,booster,172.21.5.13,72.25950002670288,0,1,0.0043637752532958984,171,20.0,5.6923076923076925,1
4cd95_00169,0.8541445834216663,0.8913716814159292,0.9533838144817794,0.6237576904874585,0.881858407079646,0.0,74.66491866111755,True,,,1,d83e2d0803514309baeaabae10290dd1,2022-08-23_18-31-46,1661247106,74.66491866111755,273793,booster,172.21.5.13,74.66491866111755,0,1,0.01193857192993164,169,20.0,2.0,1
4cd95_00168,0.8541445834216663,0.8913716814159292,0.9533838144817794,0.6237576904874585,0.881858407079646,0.0,77.37757182121277,True,,,1,867e32f64c684706b18b8fe567eafbef,2022-08-23_18-31-34,1661247094,77.37757182121277,273733,booster,172.21.5.13,77.37757182121277,0,1,0.015339374542236328,168,20.0,2.0,0
4cd95_00040,0.8515835230801077,0.9101769911504425,0.9297175141242938,0.6865536723163842,0.856637168141593,0.1377672209026128,99.6603147983551,True,,,1,0525f2ab33e7469994e277b93c0e573a,2022-08-23_17-57-39,1661245059,99.6603147983551,266429,booster,172.21.5.13,99.6603147983551,0,1,0.012993812561035156,40,5.0,24.153846153846153,0
4cd95_00088,0.850956254121785,0.8564159292035398,0.9925641025641025,0.81,0.8305309734513274,0.021377672209026127,76.76152777671814,True,,,1,b16b5ab3b1b543baad6407007d783c6c,2022-08-23_18-11-16,1661245876,76.76152777671814,269145,booster,172.21.5.13,76.76152777671814,0,1,0.019886255264282227,88,11.0,9.384615384615385,0
4cd95_00089,0.850956254121785,0.8564159292035398,0.9925641025641025,0.81,0.8305309734513274,0.021377672209026127,79.1336452960968,True,,,1,f00a0a22245f4727b4c31fff7c1da9be,2022-08-23_18-11-28,1661245888,79.1336452960968,269202,booster,172.21.5.13,79.1336452960968,0,1,0.00764918327331543,89,11.0,9.384615384615385,1
4cd95_00006,0.8506050605060506,0.8553097345132743,0.9935749164739142,0.8059624775122076,0.8294247787610619,0.0023752969121140144,120.13395237922668,True,,,1,15cda6f8fc7b4d4ab62c06e4a86122e0,2022-08-23_17-44-52,1661244292,120.13395237922668,264229,booster,172.21.5.13,120.13395237922668,0,1,0.008412361145019531,6,2.0,13.076923076923077,0
4cd95_00087,0.8491644678979772,0.8544247787610619,0.9928020565552699,0.8048843187660668,0.8285398230088495,0.0,81.08425164222717,True,,,1,e12111696b494db6aee2e5d8f5d93d2a,2022-08-23_18-11-11,1661245871,81.08425164222717,269087,booster,172.21.5.13,81.08425164222717,0,1,0.007311344146728516,87,11.0,5.6923076923076925,1
4cd95_00086,0.8491644678979772,0.8544247787610619,0.9928020565552699,0.8048843187660668,0.8285398230088495,0.0,77.8843605518341,True,,,1,c096f66e825743b4ba374c3e8060f9dd,2022-08-23_18-10-58,1661245858,77.8843605518341,269027,booster,172.21.5.13,77.8843605518341,0,1,0.010711669921875,86,11.0,5.6923076923076925,0
4cd95_00085,0.8491644678979772,0.8544247787610619,0.9928020565552699,0.8048843187660668,0.8285398230088495,0.0,80.33689785003662,True,,,1,6c4d90adbc5b4e8688d29baffeeaa08b,2022-08-23_18-10-26,1661245826,80.33689785003662,268963,booster,172.21.5.13,80.33689785003662,0,1,0.004302024841308594,85,11.0,2.0,1
4cd95_00084,0.8491644678979772,0.8544247787610619,0.9928020565552699,0.8048843187660668,0.8285398230088495,0.0,78.9426212310791,True,,,1,f0530b93d50a46258a78f3c4986866bd,2022-08-23_18-09-50,1661245790,78.9426212310791,268872,booster,172.21.5.13,78.9426212310791,0,1,0.01403951644897461,84,11.0,2.0,0
4cd95_00042,0.8412210612579389,0.9084070796460177,0.9191851354376539,0.6818894112379673,0.8460176991150442,0.14489311163895488,103.64801359176636,True,,,1,6f4062cd2e5b4ba2ac787ecedba4a3f1,2022-08-23_17-57-53,1661245073,103.64801359176636,266518,booster,172.21.5.13,103.64801359176636,0,1,0.011580944061279297,42,5.0,27.846153846153847,0
4cd95_00014,0.8356107660455486,0.8929203539823009,0.9286700414173953,0.6189599631845375,0.863716814159292,0.021377672209026127,119.34111762046814,True,,,1,5a3bfa78831e483a9b34bab43e32f58d,2022-08-23_17-48-01,1661244481,119.34111762046814,264727,booster,172.21.5.13,119.34111762046814,0,1,0.004636287689208984,14,2.0,27.846153846153847,0
4cd95_00044,0.8353708231458843,0.9070796460176991,0.9135472370766489,0.6827094474153298,0.8407079646017699,0.14726840855106887,93.97363328933716,True,,,1,005882bd2ccd4108b332b0210106995b,2022-08-23_17-58-49,1661245129,93.97363328933716,266624,booster,172.21.5.13,93.97363328933716,0,1,0.005037069320678711,44,5.0,31.53846153846154,0
4cd95_00046,0.829649158385723,0.9050884955752212,0.9087072412261217,0.6841403820524211,0.834070796460177,0.14489311163895488,106.20339608192444,True,,,1,1ba7969200cc41fe9f296818a1d722af,2022-08-23_17-59-43,1661245183,106.20339608192444,266770,booster,172.21.5.13,106.20339608192444,0,1,0.01491999626159668,46,5.0,35.23076923076923,0
4cd95_00048,0.8273279352226721,0.9042035398230088,0.9068116263589971,0.6829376525404925,0.831858407079646,0.14489311163895488,98.32696914672852,True,,,1,7f7c5c34f3ae465ab87c16be6a1ae559,2022-08-23_17-59-45,1661245185,98.32696914672852,266830,booster,172.21.5.13,98.32696914672852,0,1,0.010376691818237305,48,5.0,38.92307692307693,0
4cd95_00050,0.8242779236517875,0.9028761061946903,0.90447695035461,0.681072695035461,0.8294247787610619,0.14251781472684086,98.57586812973022,True,,,1,5c4492955c42431692da52dc1d853186,2022-08-23_18-00-55,1661245255,98.57586812973022,266978,booster,172.21.5.13,98.57586812973022,0,1,0.0040132999420166016,50,5.0,42.61538461538462,0
4cd95_00052,0.8228767399636877,0.9024336283185841,0.9032329495128433,0.6802480070859167,0.8283185840707965,0.14014251781472684,106.52157831192017,True,,,1,4787ff46d0964339927736300a95d122,2022-08-23_18-01-37,1661245297,106.52157831192017,267048,booster,172.21.5.13,106.52157831192017,0,1,0.004495859146118164,52,5.0,46.30769230769231,0
4cd95_00054,0.8225448679169187,0.9024336283185841,0.9028331119964587,0.6810535635236831,0.8280973451327434,0.14014251781472684,98.0993242263794,True,,,1,8e0a5fb9e6284f2db760b180347f42b9,2022-08-23_18-01-49,1661245309,98.0993242263794,267165,booster,172.21.5.13,98.0993242263794,0,1,0.013512611389160156,54,5.0,50.0,0
4cd95_00016,0.8217355710192387,0.8882743362831859,0.9164574298105456,0.6087651221182379,0.8471238938053097,0.021377672209026127,127.29308319091797,True,,,1,56c3bbb80d7845d0b3ad47af2b947a9d,2022-08-23_17-48-50,1661244530,127.29308319091797,264851,booster,172.21.5.13,127.29308319091797,0,1,0.013221025466918945,16,2.0,31.53846153846154,0
4cd95_00060,0.8155575143234906,0.8188053097345133,0.9951599892444205,0.8728152729228287,0.7816371681415929,0.023752969121140142,79.55336666107178,True,,,1,75a4f75fa18341a39e0377d7da20232d,2022-08-23_18-03-30,1661245410,79.55336666107178,267516,booster,172.21.5.13,79.55336666107178,0,1,0.01324605941772461,60,8.0,9.384615384615385,0
4cd95_00061,0.8155575143234906,0.8188053097345133,0.9951599892444205,0.8728152729228287,0.7816371681415929,0.023752969121140142,85.20511221885681,True,,,1,6f68fe31b34c4392b39cf9449a1494c1,2022-08-23_18-03-52,1661245432,85.20511221885681,267578,booster,172.21.5.13,85.20511221885681,0,1,0.004308938980102539,61,8.0,9.384615384615385,1
4cd95_00033,0.8032208250606663,0.8055309734513274,0.9964422550629447,0.8828680897646415,0.7646017699115044,0.004750593824228029,116.10045528411865,True,,,1,b83cf2cbf56d4a708b02700346d3e082,2022-08-23_17-55-45,1661244945,116.10045528411865,266030,booster,172.21.5.13,116.10045528411865,0,1,0.004658937454223633,33,5.0,9.384615384615385,1
4cd95_00018,0.7985510163010666,0.8778761061946903,0.898347294543808,0.5884084220058864,0.8234513274336284,0.021377672209026127,123.1927216053009,True,,,1,3b15e77cf42d49958b55931e569c4234,2022-08-23_17-49-19,1661244559,123.1927216053009,264978,booster,172.21.5.13,123.1927216053009,0,1,0.003928661346435547,18,2.0,35.23076923076923,0
4cd95_00032,0.7972197705207414,0.7993362831858407,0.9966896551724138,0.8857931034482759,0.7577433628318584,0.0,96.91017723083496,True,,,1,86516d208264437cb65cf06af6505182,2022-08-23_17-55-15,1661244915,96.91017723083496,265971,booster,172.21.5.13,96.91017723083496,0,1,0.0044786930084228516,32,5.0,9.384615384615385,0
4cd95_00020,0.7847042421828321,0.8716814159292036,0.8871875703670344,0.5771222697590632,0.8099557522123894,0.021377672209026127,130.71809649467468,True,,,1,ad2cfe4e61444c329bcd2b9ce7810505,2022-08-23_17-50-46,1661244646,130.71809649467468,265115,booster,172.21.5.13,130.71809649467468,0,1,0.004664421081542969,20,2.0,38.92307692307693,0
4cd95_00005,0.7799602736702714,0.781858407079646,0.9968970380818054,0.9043723554301834,0.734070796460177,0.0023752969121140144,150.05151748657227,True,,,1,7ee39d9fb90d4001bf0aafc0a313bf59,2022-08-23_17-44-05,1661244245,150.05151748657227,263894,booster,172.21.5.13,150.05151748657227,0,1,0.004758119583129883,5,2.0,9.384615384615385,1
4cd95_00022,0.7737601264572219,0.8663716814159292,0.8786179044200134,0.5687682297509535,0.8019911504424779,0.019002375296912115,123.51785683631897,True,,,1,8df9e8b53f294cca90f745bcea4365fb,2022-08-23_17-51-15,1661244675,123.51785683631897,265314,booster,172.21.5.13,123.51785683631897,0,1,0.0070416927337646484,22,2.0,42.61538461538462,0
4cd95_00056,0.7664459161147903,0.768141592920354,0.9971280873061459,0.9121194715680643,0.7161504424778761,0.0,75.25654363632202,True,,,1,9d3a8f7570dd4c08929cde46707e4054,2022-08-23_18-02-17,1661245337,75.25654363632202,267261,booster,172.21.5.13,75.25654363632202,0,1,0.004978656768798828,56,8.0,2.0,0
4cd95_00059,0.7664459161147903,0.768141592920354,0.9971280873061459,0.9121194715680643,0.7161504424778761,0.0,78.29729843139648,True,,,1,d6468993fba54c128fc6cabc400bd6bb,2022-08-23_18-03-19,1661245399,78.29729843139648,267452,booster,172.21.5.13,78.29729843139648,0,1,0.004859209060668945,59,8.0,5.6923076923076925,1
4cd95_00057,0.7664459161147903,0.768141592920354,0.9971280873061459,0.9121194715680643,0.7161504424778761,0.0,80.90860056877136,True,,,1,def29a00f31f4d53a99ec739713e140c,2022-08-23_18-03-07,1661245387,80.90860056877136,267337,booster,172.21.5.13,80.90860056877136,0,1,0.013367176055908203,57,8.0,2.0,1
4cd95_00058,0.7664459161147903,0.768141592920354,0.9971280873061459,0.9121194715680643,0.7161504424778761,0.0,76.9176926612854,True,,,1,ad631232017d4dde819363c8f5b2002e,2022-08-23_18-03-11,1661245391,76.9176926612854,267398,booster,172.21.5.13,76.9176926612854,0,1,0.0059697628021240234,58,8.0,5.6923076923076925,0
4cd95_00004,0.7615894039735099,0.7632743362831859,0.9971098265895953,0.9147398843930635,0.70929203539823,0.0,129.68125081062317,True,,,1,f6912f6d88804408a8fd4e3d27d15173,2022-08-23_17-43-36,1661244216,129.68125081062317,263850,booster,172.21.5.13,129.68125081062317,0,1,0.012811422348022461,4,2.0,9.384615384615385,0
4cd95_00024,0.7615595611285266,0.8599557522123894,0.8693804518004921,0.5600536792663834,0.7867256637168142,0.019002375296912115,125.97900247573853,True,,,1,180927d67ac249b79111a3e55dd70f00,2022-08-23_17-52-01,1661244721,125.97900247573853,265446,booster,172.21.5.13,125.97900247573853,0,1,0.0063533782958984375,24,2.0,46.30769230769231,0
4cd95_00026,0.7578659370725034,0.8579646017699115,0.8665921787709497,0.5570949720670391,0.7845132743362832,0.019002375296912115,122.47519063949585,True,,,1,ccab98eabb0d486f91cc6a147514ae79,2022-08-23_17-53-07,1661244787,122.47519063949585,265581,booster,172.21.5.13,122.47519063949585,0,1,0.015591859817504883,26,2.0,50.0,0
4cd95_00031,0.5936325447711696,0.5940265486725663,0.9988839285714286,0.9694940476190477,0.5050884955752213,0.0,102.31307601928711,True,,,1,70248466fb94493daa93523662b6c5a7,2022-08-23_17-54-59,1661244899,102.31307601928711,265910,booster,172.21.5.13,102.31307601928711,0,1,0.004082918167114258,31,5.0,5.6923076923076925,1
4cd95_00030,0.5936325447711696,0.5940265486725663,0.9988839285714286,0.9694940476190477,0.5050884955752213,0.0,96.94637155532837,True,,,1,125a99fd3ee640f7915d8c894bd7aa87,2022-08-23_17-53-58,1661244838,96.94637155532837,265836,booster,172.21.5.13,96.94637155532837,0,1,0.007376670837402344,30,5.0,5.6923076923076925,0
4cd95_00003,0.576608445721866,0.5769911504424778,0.9988510149368058,0.9716583684412102,0.48672566371681414,0.0,144.4724280834198,True,,,1,1902c4c5558143c89836de210e436fce,2022-08-23_17-43-45,1661244225,144.4724280834198,263802,booster,172.21.5.13,144.4724280834198,0,1,0.004709482192993164,3,2.0,5.6923076923076925,1
4cd95_00002,0.5600265310634535,0.5603982300884955,0.9988170347003155,0.973186119873817,0.46991150442477875,0.0,110.0939531326294,True,,,1,7ea6b7c86cbe46c2b86537aa8606548f,2022-08-23_17-43-05,1661244185,110.0939531326294,263754,booster,172.21.5.13,110.0939531326294,0,1,0.004300117492675781,2,2.0,5.6923076923076925,0
4cd95_00028,0.515922158337019,0.5161504424778761,0.9991434689507495,0.9785867237687366,0.4261061946902655,0.0,100.47909307479858,True,,,1,257a90cccb8a44ecb2e957e2da5cd734,2022-08-23_17-53-29,1661244809,100.47909307479858,265709,booster,172.21.5.13,100.47909307479858,0,1,0.008761167526245117,28,5.0,2.0,0
4cd95_00029,0.515922158337019,0.5161504424778761,0.9991434689507495,0.9785867237687366,0.4261061946902655,0.0,103.90944170951843,True,,,1,3d05203ec03043be89acb07973ee601b,2022-08-23_17-53-55,1661244835,103.90944170951843,265778,booster,172.21.5.13,103.90944170951843,0,1,0.004704713821411133,29,5.0,2.0,1
4cd95_00001,0.11880530973451327,0.11880530973451327,1.0,0.9981378026070763,0.10376106194690266,0.0,131.7581605911255,True,,,1,db2df633561447578b7d0235cbdd0773,2022-08-23_17-43-22,1661244202,131.7581605911255,263711,booster,172.21.5.13,131.7581605911255,0,1,0.0039331912994384766,1,2.0,2.0,1
4cd95_00000,0.11880530973451327,0.11880530973451327,1.0,0.9981378026070763,0.10376106194690266,0.0,97.65458369255066,True,,,1,68055454a86b4fbf8eac4e74f7ee3387,2022-08-23_17-42-42,1661244162,97.65458369255066,263636,booster,172.21.5.13,97.65458369255066,0,1,0.01300668716430664,0,2.0,2.0,0
